t	P_2
260.300000	-5.906973
260.400000	-5.906973
260.500000	-5.906973
260.600000	-5.906973
260.700000	-5.906973
260.800000	-5.906973
260.900000	-5.906973
261.000000	-5.906973
261.100000	-5.906973
261.200000	-5.906973
261.300000	-5.906973
261.400000	-5.906973
261.500000	-5.906973
261.600000	-5.906973
261.700000	-5.906973
261.800000	-5.906973
261.900000	-5.906973
262.000000	-5.906973
262.100000	-5.906973
262.200000	-5.906973
262.300000	-5.906973
262.400000	-5.906973
262.500000	-5.906973
262.600000	-5.906973
262.700000	-5.906973
262.800000	-5.906973
262.900000	-5.906973
263.000000	-5.906973
263.100000	-5.906973
263.200000	-5.906973
263.300000	-5.906973
263.400000	-5.906973
263.500000	-5.906973
263.600000	-5.906973
263.700000	-5.906973
263.800000	-5.906973
263.900000	-5.906973
264.000000	-5.906973
264.100000	-5.906973
264.200000	-5.906973
264.300000	-5.906973
264.400000	-5.906973
264.500000	-5.906973
264.600000	-5.906973
264.700000	-5.906973
264.800000	-5.906973
264.900000	-5.906973
265.000000	-5.906973
265.100000	-5.906973
265.200000	-5.906973
265.300000	-5.906973
265.400000	-5.906973
265.500000	-5.906973
265.600000	-5.906973
265.700000	-5.906973
265.800000	-5.906973
265.900000	-5.906973
266.000000	-5.906973
266.100000	-5.906973
266.200000	-5.906973
266.300000	-5.906973
266.400000	-5.906973
266.500000	-5.906973
266.600000	-5.906973
266.700000	-5.906973
266.800000	-5.906973
266.900000	-5.906973
267.000000	-5.906973
267.100000	-5.906973
267.200000	-5.906973
267.300000	-5.906973
267.400000	-5.906973
267.500000	1.862232
267.600000	3.777715
267.700000	2.624396
267.800000	-4.286162
267.900000	3.866556
268.000000	4.143781
268.100000	-3.981504
268.200000	1.287240
268.300000	-2.439346
268.400000	6.770124
268.500000	6.637162
268.600000	-2.973461
268.700000	-0.060605
268.800000	4.215453
268.900000	-1.294054
269.000000	5.420423
269.100000	2.148689
269.200000	-0.165681
269.300000	-1.582040
269.400000	-2.205557
269.500000	-2.117487
269.600000	-1.402746
269.700000	-0.168418
269.800000	1.493167
269.900000	3.484670
270.000000	5.720515
270.100000	8.104485
270.200000	-0.550137
270.300000	1.834764
270.400000	4.062957
270.500000	6.061072
270.600000	7.702575
270.700000	8.912305
270.800000	-1.504306
270.900000	-1.447351
271.000000	-2.136214
271.100000	7.416957
271.200000	4.987798
271.300000	1.517242
271.400000	8.042205
271.500000	2.279999
271.600000	6.303158
271.700000	-2.138618
271.800000	-0.985649
271.900000	-1.366198
272.000000	-3.397638
272.100000	3.948550
272.200000	-1.569888
272.300000	2.063702
272.400000	3.776684
272.500000	3.450421
272.600000	1.051161
272.700000	-3.457720
272.800000	0.847963
272.900000	2.852308
273.000000	2.561760
273.100000	-0.105894
273.200000	-5.231033
273.300000	-1.739941
273.400000	-0.760451
273.500000	-2.403250
273.600000	-6.637658
273.700000	-2.403632
273.800000	-0.872047
273.900000	-2.047077
274.000000	-5.979247
274.100000	-1.506054
274.200000	0.193770
274.300000	-0.974878
274.400000	-4.916821
274.500000	-0.572587
274.600000	0.905489
274.700000	-0.433482
274.800000	-4.617372
274.900000	-0.651976
275.000000	-10.391930
275.100000	-10.391930
275.200000	-10.391930
275.300000	-10.391930
275.400000	-10.391930
275.500000	-10.391930
275.600000	-10.391930
275.700000	-10.391930
275.800000	-10.391930
275.900000	-10.391930
276.000000	-10.391930
276.100000	-10.391930
276.200000	-10.391930
276.300000	-10.391930
276.400000	-10.391930
276.500000	-10.391930
276.600000	-10.391930
276.700000	-10.391930
276.800000	-10.391930
276.900000	-10.391930
277.000000	-10.391930
277.100000	-10.391930
277.200000	-10.391930
277.300000	-10.391930
277.400000	-10.391930
277.500000	-10.391930
277.600000	-10.391930
277.700000	-10.391930
277.800000	-10.391930
277.900000	-10.391930
278.000000	-10.391930
278.100000	-10.391930
278.200000	-10.391930
278.300000	-10.391930
278.400000	-10.391930
278.500000	-10.391930
278.600000	-10.391930
278.700000	-10.391930
278.800000	-10.391930
278.900000	-10.391930
279.000000	-10.391930
279.100000	-10.391930
279.200000	-10.391930
279.300000	-10.391930
279.400000	-10.391930
279.500000	-10.391930
279.600000	-10.391930
279.700000	-10.391930
279.800000	-10.391930
279.900000	-10.391930
280.000000	-10.391930
280.100000	-10.391930
280.200000	-10.391930
280.300000	-10.391930
280.400000	-10.391930
280.500000	-10.391930
280.600000	-10.391930
280.700000	-10.391930
280.800000	-10.391930
280.900000	-10.391930
281.000000	-10.391930
281.100000	-10.391930
281.200000	-10.391930
281.300000	-10.391930
281.400000	-10.391930
281.500000	-10.391930
281.600000	-10.391930
281.700000	-10.391930
281.800000	-10.391930
281.900000	-10.391930
282.000000	-10.391930
282.100000	-10.391930
282.200000	-10.391930
282.300000	-10.391930
282.400000	-10.391930
282.500000	-10.391930
282.600000	-10.391930
282.700000	-10.391930
282.800000	-10.391930
282.900000	-10.391930
283.000000	-10.391930
283.100000	-10.391930
283.200000	-10.391930
283.300000	-10.391930
283.400000	-10.391930
283.500000	-10.391930
283.600000	-10.391930
283.700000	-10.391930
283.800000	-10.391930
283.900000	-10.391930
284.000000	-10.391930
284.100000	-3.618795
284.200000	0.543907
284.300000	-5.488943
284.400000	-4.667142
284.500000	0.924624
284.600000	-0.856667
284.700000	0.354867
284.800000	4.113966
284.900000	-0.969536
285.000000	7.012959
285.100000	5.738990
285.200000	6.157752
285.300000	-2.952813
285.400000	0.415896
285.500000	5.134774
285.600000	0.019214
285.700000	7.108294
285.800000	4.168390
285.900000	2.159113
286.000000	1.014324
286.100000	0.641099
286.200000	0.940688
286.300000	1.850945
286.400000	3.235324
286.500000	5.016529
286.600000	7.106141
286.700000	-1.676512
286.800000	0.717401
286.900000	3.148449
287.000000	5.504692
287.100000	7.646799
287.200000	-1.534795
287.300000	-0.027594
287.400000	1.018184
287.500000	1.475453
287.600000	1.292481
287.700000	0.354857
287.800000	-1.461128
287.900000	6.848367
288.000000	3.001280
288.100000	-1.926197
288.200000	2.968717
288.300000	6.548704
288.400000	-2.362559
288.500000	-1.724472
288.600000	-2.657017
288.700000	5.812606
288.800000	1.493952
288.900000	6.438389
289.000000	-1.643499
289.100000	-0.589902
289.200000	-1.583012
289.300000	-4.679458
289.400000	1.137363
289.500000	4.675312
289.600000	-5.147463
289.700000	4.804666
289.800000	1.352932
289.900000	-4.616579
290.000000	-1.942535
290.100000	-1.820438
290.200000	-4.318911
290.300000	1.658449
290.400000	-6.080328
290.500000	-5.411593
290.600000	-7.488579
290.700000	-1.235194
290.800000	2.294714
290.900000	-8.060393
291.000000	0.978857
291.100000	-3.924644
291.200000	-0.595120
291.300000	-0.087499
291.400000	-2.353185
291.500000	-7.727151
291.600000	-4.209435
291.700000	-3.927017
291.800000	-3.927017
291.900000	-3.927017
292.000000	-3.927017
292.100000	-3.927017
292.200000	-3.927017
292.300000	-3.927017
292.400000	-3.927017
292.500000	-3.927017
292.600000	-3.927017
292.700000	-3.927017
292.800000	-3.927017
292.900000	-3.927017
293.000000	-3.927017
293.100000	-3.927017
293.200000	-3.927017
293.300000	-3.927017
293.400000	-3.927017
293.500000	-3.927017
293.600000	-3.927017
293.700000	-3.927017
293.800000	-3.927017
293.900000	-3.927017
294.000000	-3.927017
294.100000	-3.927017
294.200000	-3.927017
294.300000	-3.927017
294.400000	-3.927017
294.500000	-3.927017
294.600000	-3.927017
294.700000	-3.927017
294.800000	-3.927017
294.900000	-3.927017
295.000000	-3.927017
295.100000	-3.927017
295.200000	-3.927017
295.300000	-3.927017
295.400000	-3.927017
295.500000	-3.927017
295.600000	-3.927017
295.700000	-3.927017
295.800000	-3.927017
295.900000	-3.927017
296.000000	-3.927017
296.100000	-3.927017
296.200000	-3.927017
296.300000	-3.927017
296.400000	-3.927017
296.500000	-3.927017
296.600000	-3.927017
296.700000	-3.927017
296.800000	-3.927017
296.900000	-3.927017
297.000000	-3.927017
297.100000	-3.927017
297.200000	-3.927017
297.300000	-3.927017
297.400000	-3.927017
297.500000	-3.927017
297.600000	-3.927017
297.700000	-3.927017
297.800000	-3.927017
297.900000	-3.927017
298.000000	-3.927017
298.100000	-3.927017
298.200000	-3.927017
298.300000	-3.927017
298.400000	-3.927017
298.500000	-3.927017
298.600000	-3.927017
298.700000	-3.927017
298.800000	-3.927017
298.900000	-3.927017
299.000000	-3.927017
299.100000	-3.927017
299.200000	-3.927017
299.300000	-3.927017
299.400000	-3.927017
299.500000	-3.927017
299.600000	-3.927017
299.700000	-3.927017
299.800000	-3.927017
299.900000	-3.927017
300.000000	-3.927017
300.100000	-3.927017
300.200000	-3.927017
300.300000	-3.927017
300.400000	-3.927017
300.500000	-3.927017
300.600000	-3.927017
300.700000	-3.927017
300.800000	2.358992
300.900000	0.390174
301.000000	-3.040110
301.100000	-0.472938
301.200000	-4.623022
301.300000	5.726557
301.400000	-3.250349
301.500000	1.274983
301.600000	-3.112667
301.700000	5.485826
301.800000	4.790805
301.900000	5.737365
302.000000	-2.889095
302.100000	55.887294
302.200000	62.695260
302.300000	55.880138
302.400000	53.766428
302.500000	42.497983
302.600000	32.025872
302.700000	22.391083
302.800000	13.507213
302.900000	5.273116
303.000000	-2.383170
303.100000	-9.580134
303.200000	-16.416003
303.300000	-22.966474
303.400000	-29.337600
303.500000	-35.644185
303.600000	-41.940493
303.700000	-48.344882
303.800000	-54.982858
303.900000	-61.916524
304.000000	-69.239633
304.100000	-70.870212
304.200000	-38.017544
304.300000	2.893401
304.400000	0.694630
304.500000	-1.429429
304.600000	6.534087
304.700000	2.324943
304.800000	8.067663
304.900000	1.438681
305.000000	4.553739
305.100000	6.229346
305.200000	6.367110
305.300000	4.896442
305.400000	1.720615
305.500000	-3.193850
305.600000	1.088605
305.700000	3.450379
305.800000	3.813965
305.900000	2.126297
306.000000	-1.663956
306.100000	3.411852
306.200000	-4.893333
306.300000	-4.396934
306.400000	4.753651
306.500000	0.481271
306.600000	-6.293262
306.700000	-4.469172
306.800000	-5.229929
306.900000	2.455029
307.000000	-3.487995
307.100000	-1.080419
307.200000	-1.318545
307.300000	-4.312121
307.400000	1.087527
307.500000	-7.390466
307.600000	-7.571958
307.700000	0.490304
307.800000	-5.292632
307.900000	-2.931586
308.000000	-3.351462
308.100000	-6.555494
308.200000	-1.338170
308.300000	-10.391059
308.400000	-10.391059
308.500000	-10.391059
308.600000	-10.391059
308.700000	-10.391059
308.800000	-10.391059
308.900000	-10.391059
309.000000	-10.391059
309.100000	-10.391059
309.200000	-10.391059
309.300000	-10.391059
309.400000	-10.391059
309.500000	-10.391059
309.600000	-10.391059
309.700000	-10.391059
309.800000	-10.391059
309.900000	-10.391059
310.000000	-10.391059
310.100000	-10.391059
310.200000	-10.391059
310.300000	-10.391059
310.400000	-10.391059
310.500000	-10.391059
310.600000	-10.391059
310.700000	-10.391059
310.800000	-10.391059
310.900000	-10.391059
311.000000	-10.391059
311.100000	-10.391059
311.200000	-10.391059
311.300000	-10.391059
311.400000	-10.391059
311.500000	-10.391059
311.600000	-10.391059
311.700000	-10.391059
311.800000	-10.391059
311.900000	-10.391059
312.000000	-10.391059
312.100000	-10.391059
312.200000	-10.391059
312.300000	-10.391059
312.400000	-10.391059
312.500000	-10.391059
312.600000	-10.391059
312.700000	-10.391059
312.800000	-10.391059
312.900000	-10.391059
313.000000	-10.391059
313.100000	-10.391059
313.200000	-10.391059
313.300000	-10.391059
313.400000	-10.391059
313.500000	-10.391059
313.600000	-10.391059
313.700000	-10.391059
313.800000	-10.391059
313.900000	-10.391059
314.000000	-10.391059
314.100000	-10.391059
314.200000	-10.391059
314.300000	-10.391059
314.400000	-10.391059
314.500000	-10.391059
314.600000	-10.391059
314.700000	-10.391059
314.800000	-10.391059
314.900000	-10.391059
315.000000	-10.391059
315.100000	-10.391059
315.200000	-10.391059
315.300000	-10.391059
315.400000	-10.391059
315.500000	-10.391059
315.600000	-10.391059
315.700000	-10.391059
315.800000	-10.391059
315.900000	-10.391059
316.000000	-10.391059
316.100000	-10.391059
316.200000	-10.391059
316.300000	-10.391059
316.400000	-10.391059
316.500000	-10.391059
316.600000	-10.391059
316.700000	-10.391059
316.800000	-10.391059
316.900000	-10.391059
317.000000	-10.391059
317.100000	-10.391059
317.200000	-10.391059
317.300000	-10.391059
317.400000	-10.391059
317.500000	-2.621079
317.600000	-0.708780
317.700000	-1.862845
317.800000	2.297131
317.900000	-0.623494
318.000000	-0.346868
318.100000	2.600174
318.200000	-3.198519
318.300000	4.146360
318.400000	2.279844
318.500000	2.146595
318.600000	3.610604
318.700000	6.528501
318.800000	-0.273469
318.900000	5.292661
319.000000	0.929722
319.100000	-2.337957
319.200000	6.424419
319.300000	5.005385
319.400000	4.380647
319.500000	4.467570
319.600000	5.183753
319.700000	6.420346
319.800000	8.083611
319.900000	-1.004215
320.000000	1.229977
320.100000	3.613821
320.200000	6.038102
320.300000	8.425349
320.400000	-0.425634
320.500000	1.570464
320.600000	3.211930
320.700000	4.421577
320.800000	5.083408
320.900000	5.140372
321.000000	4.450290
321.100000	2.926107
321.200000	0.497215
321.300000	8.107827
321.400000	3.552818
321.500000	-2.203523
321.600000	1.814848
321.700000	4.449009
321.800000	5.604098
321.900000	5.223089
322.000000	3.187963
322.100000	-0.542217
322.200000	5.017190
322.300000	-2.421937
322.400000	-0.711987
322.500000	-1.037724
322.600000	-3.432758
322.700000	3.126708
322.800000	-3.635299
322.900000	-1.635749
323.000000	-1.926318
323.100000	-4.589936
323.200000	1.349789
323.300000	-6.221351
323.400000	-5.243311
323.500000	-6.886235
323.600000	-0.058133
323.700000	-6.886349
323.800000	-5.356648
323.900000	-6.530358
324.000000	0.602362
324.100000	-5.987384
324.200000	-4.288590
324.300000	-5.456634
324.400000	1.662176
324.500000	-5.052440
324.600000	-3.575849
324.700000	-4.913279
324.800000	-9.105130
324.900000	-5.127499
325.000000	-3.765492
325.100000	-3.765492
325.200000	-3.765492
325.300000	-3.765492
325.400000	-3.765492
325.500000	-3.765492
325.600000	-3.765492
325.700000	-3.765492
325.800000	-3.765492
325.900000	-3.765492
326.000000	-3.765492
326.100000	-3.765492
326.200000	-3.765492
326.300000	-3.765492
326.400000	-3.765492
326.500000	-3.765492
326.600000	-3.765492
326.700000	-3.765492
326.800000	-3.765492
326.900000	-3.765492
327.000000	-3.765492
327.100000	-3.765492
327.200000	-3.765492
327.300000	-3.765492
327.400000	-3.765492
327.500000	-3.765492
327.600000	-3.765492
327.700000	-3.765492
327.800000	-3.765492
327.900000	-3.765492
328.000000	-3.765492
328.100000	-3.765492
328.200000	-3.765492
328.300000	-3.765492
328.400000	-3.765492
328.500000	-3.765492
328.600000	-3.765492
328.700000	-3.765492
328.800000	-3.765492
328.900000	-3.765492
329.000000	-3.765492
329.100000	-3.765492
329.200000	-3.765492
329.300000	-3.765492
329.400000	-3.765492
329.500000	-3.765492
329.600000	-3.765492
329.700000	-3.765492
329.800000	-3.765492
329.900000	-3.765492
330.000000	-3.765492
330.100000	-3.765492
330.200000	-3.765492
330.300000	-3.765492
330.400000	-3.765492
330.500000	-3.765492
330.600000	-3.765492
330.700000	-3.765492
330.800000	-3.765492
330.900000	-3.765492
331.000000	-3.765492
331.100000	-3.765492
331.200000	-3.765492
331.300000	-3.765492
331.400000	-3.765492
331.500000	-3.765492
331.600000	-3.765492
331.700000	-3.765492
331.800000	-3.765492
331.900000	-3.765492
332.000000	-3.765492
332.100000	-3.765492
332.200000	-3.765492
332.300000	-3.765492
332.400000	-3.765492
332.500000	-3.765492
332.600000	-3.765492
332.700000	-3.765492
332.800000	-3.765492
332.900000	-3.765492
333.000000	-3.765492
333.100000	-3.765492
333.200000	-3.765492
333.300000	-3.765492
333.400000	-3.765492
333.500000	-3.765492
333.600000	-3.765492
333.700000	-3.765492
333.800000	-3.765492
333.900000	-3.765492
334.000000	-3.765492
334.100000	-8.066294
334.200000	-3.896906
334.300000	1.136254
334.400000	1.963323
334.500000	-3.512037
334.600000	5.779438
334.700000	-4.080239
334.800000	-0.327479
334.900000	5.666855
335.000000	2.571109
335.100000	1.297059
335.200000	1.715741
335.300000	3.681114
335.400000	7.054799
335.500000	0.693859
335.600000	6.660367
335.700000	2.666650
335.800000	-0.271575
335.900000	-2.277492
336.000000	7.654751
336.100000	7.281363
336.200000	7.580866
336.300000	8.491095
336.400000	-1.202394
336.500000	0.575371
336.600000	2.663731
336.700000	4.958247
336.800000	7.356701
336.900000	-1.289736
337.000000	1.062948
337.100000	3.205058
337.200000	5.101877
337.300000	6.611531
337.400000	7.658547
337.500000	8.115697
337.600000	7.932650
337.700000	6.994962
337.800000	5.175215
337.900000	2.407334
338.000000	-1.435926
338.100000	4.709213
338.200000	-1.470700
338.300000	2.107186
338.400000	4.271793
338.500000	4.911242
338.600000	3.975851
338.700000	1.370622
338.800000	-2.941802
338.900000	1.995939
339.000000	4.992745
339.100000	6.048027
339.200000	5.053184
339.300000	1.951551
339.400000	-3.299069
339.500000	0.232386
339.600000	1.482988
339.700000	0.364214
339.800000	-3.083650
339.900000	2.014208
340.000000	-6.375611
340.100000	-6.254716
340.200000	2.313485
340.300000	-2.777469
340.400000	0.549602
340.500000	1.218572
340.600000	-0.859812
340.700000	-5.671081
340.800000	-2.141981
340.900000	-1.431063
341.000000	-3.455170
341.100000	-8.361838
341.200000	-5.026667
341.300000	-4.519083
341.400000	-6.785161
341.500000	-1.267358
341.600000	-9.066008
341.700000	-8.206308
341.800000	-8.206308
341.900000	-8.206308
342.000000	-8.206308
342.100000	-8.206308
342.200000	-8.206308
342.300000	-8.206308
342.400000	-8.206308
342.500000	-8.206308
342.600000	-8.206308
342.700000	-8.206308
342.800000	-8.206308
342.900000	-8.206308
343.000000	-8.206308
343.100000	-8.206308
343.200000	-8.206308
343.300000	-8.206308
343.400000	-8.206308
343.500000	-8.206308
343.600000	-8.206308
343.700000	-8.206308
343.800000	-8.206308
343.900000	-8.206308
344.000000	-8.206308
344.100000	-8.206308
344.200000	-8.206308
344.300000	-8.206308
344.400000	-8.206308
344.500000	-8.206308
344.600000	-8.206308
344.700000	-8.206308
344.800000	-8.206308
344.900000	-8.206308
345.000000	-8.206308
345.100000	-8.206308
345.200000	-8.206308
345.300000	-8.206308
345.400000	-8.206308
345.500000	-8.206308
345.600000	-8.206308
345.700000	-8.206308
345.800000	-8.206308
345.900000	-8.206308
346.000000	-8.206308
346.100000	-8.206308
346.200000	-8.206308
346.300000	-8.206308
346.400000	-8.206308
346.500000	-8.206308
346.600000	-8.206308
346.700000	-8.206308
346.800000	-8.206308
346.900000	-8.206308
347.000000	-8.206308
347.100000	-8.206308
347.200000	-8.206308
347.300000	-8.206308
347.400000	-8.206308
347.500000	-8.206308
347.600000	-8.206308
347.700000	-8.206308
347.800000	-8.206308
347.900000	-8.206308
348.000000	-8.206308
348.100000	-8.206308
348.200000	-8.206308
348.300000	-8.206308
348.400000	-8.206308
348.500000	-8.206308
348.600000	-8.206308
348.700000	-8.206308
348.800000	-8.206308
348.900000	-8.206308
349.000000	-8.206308
349.100000	-8.206308
349.200000	-8.206308
349.300000	-8.206308
349.400000	-8.206308
349.500000	-8.206308
349.600000	-8.206308
349.700000	-8.206308
349.800000	-8.206308
349.900000	-8.206308
350.000000	-8.206308
350.100000	-8.206308
350.200000	-8.206308
350.300000	-8.206308
350.400000	-8.206308
350.500000	-8.206308
350.600000	-8.206308
350.700000	-8.206308
350.800000	-1.921976
350.900000	-3.888800
351.000000	3.748415
351.100000	-4.753378
351.200000	2.162524
351.300000	1.438605
351.400000	3.537400
351.500000	-3.006570
351.600000	3.674850
351.700000	1.198693
351.800000	0.503407
351.900000	1.449743
352.000000	3.899276
352.100000	62.677477
352.200000	69.484316
352.300000	62.669060
352.400000	60.549078
352.500000	49.275202
352.600000	38.798443
352.700000	29.159523
352.800000	20.271858
352.900000	12.034183
353.000000	4.370447
353.100000	-2.837196
353.200000	-9.676349
353.300000	-16.230074
353.400000	-22.604439
353.500000	-28.914257
353.600000	-35.213791
353.700000	-41.621403
353.800000	-48.262608
353.900000	-55.199503
354.000000	-62.525844
354.100000	-64.159447
354.200000	-31.308562
354.300000	-1.462755
354.400000	7.418988
354.500000	5.293995
354.600000	2.180634
354.700000	-2.023434
354.800000	3.716544
354.900000	-2.905668
355.000000	0.203572
355.100000	1.878520
355.200000	2.015997
355.300000	0.545225
355.400000	-2.624975
355.500000	3.531302
355.600000	-3.256417
355.700000	-0.898785
355.800000	-0.535946
355.900000	-2.220806
356.000000	5.062394
356.100000	-0.937641
356.200000	1.828497
356.300000	2.324486
356.400000	0.402175
356.500000	-3.864013
356.600000	0.424675
356.700000	2.252272
356.800000	1.490325
356.900000	-1.892608
357.000000	3.234102
357.100000	-5.425721
357.200000	-5.664422
357.300000	2.407970
357.400000	-3.258972
357.500000	-0.672049
357.600000	-0.853365
357.700000	-3.853528
357.800000	1.423120
357.900000	-7.274005
358.000000	-7.694224
358.100000	0.157188
358.200000	-5.678809
358.300000	-3.686637
358.400000	-3.686637
358.500000	-3.686637
358.600000	-3.686637
358.700000	-3.686637
358.800000	-3.686637
358.900000	-3.686637
359.000000	-3.686637
359.100000	-3.686637
359.200000	-3.686637
359.300000	-3.686637
359.400000	-3.686637
359.500000	-3.686637
359.600000	-3.686637
359.700000	-3.686637
359.800000	-3.686637
359.900000	-3.686637
360.000000	-3.686637
360.100000	-3.686637
360.200000	-3.686637
360.300000	-3.686637
360.400000	-3.686637
360.500000	-3.686637
360.600000	-3.686637
360.700000	-3.686637
360.800000	-3.686637
360.900000	-3.686637
361.000000	-3.686637
361.100000	-3.686637
361.200000	-3.686637
361.300000	-3.686637
361.400000	-3.686637
361.500000	-3.686637
361.600000	-3.686637
361.700000	-3.686637
361.800000	-3.686637
361.900000	-3.686637
362.000000	-3.686637
362.100000	-3.686637
362.200000	-3.686637
362.300000	-3.686637
362.400000	-3.686637
362.500000	-3.686637
362.600000	-3.686637
362.700000	-3.686637
362.800000	-3.686637
362.900000	-3.686637
363.000000	-3.686637
363.100000	-3.686637
363.200000	-3.686637
363.300000	-3.686637
363.400000	-3.686637
363.500000	-3.686637
363.600000	-3.686637
363.700000	-3.686637
363.800000	-3.686637
363.900000	-3.686637
364.000000	-3.686637
364.100000	-3.686637
364.200000	-3.686637
364.300000	-3.686637
364.400000	-3.686637
364.500000	-3.686637
364.600000	-3.686637
364.700000	-3.686637
364.800000	-3.686637
364.900000	-3.686637
365.000000	-3.686637
365.100000	-3.686637
365.200000	-3.686637
365.300000	-3.686637
365.400000	-3.686637
365.500000	-3.686637
365.600000	-3.686637
365.700000	-3.686637
365.800000	-3.686637
365.900000	-3.686637
366.000000	-3.686637
366.100000	-3.686637
366.200000	-3.686637
366.300000	-3.686637
366.400000	-3.686637
366.500000	-3.686637
366.600000	-3.686637
366.700000	-3.686637
366.800000	-3.686637
366.900000	-3.686637
367.000000	-3.686637
367.100000	-3.686637
367.200000	-3.686637
367.300000	-3.686637
367.400000	-3.686637
367.500000	-6.981879
367.600000	-5.068221
367.700000	4.849097
367.800000	-2.063947
367.900000	6.090872
368.000000	6.368103
368.100000	-1.761084
368.200000	3.512853
368.300000	-0.220250
368.400000	-2.082912
368.500000	-2.215616
368.600000	-0.753833
368.700000	2.162919
368.800000	6.440427
368.900000	0.928479
369.000000	7.646280
369.100000	4.373074
369.200000	2.058361
369.300000	0.639519
369.400000	0.014890
369.500000	0.103042
369.600000	0.818980
369.700000	2.055389
369.800000	3.717303
369.900000	5.708907
370.000000	7.944892
370.100000	-0.749754
370.200000	1.673082
370.300000	4.058933
370.400000	6.288296
370.500000	8.286337
370.600000	-1.150269
370.700000	0.057215
370.800000	0.718756
370.900000	0.775554
371.000000	0.085386
371.100000	-1.435282
371.200000	7.213070
371.300000	3.742574
371.400000	-0.811022
371.500000	4.506279
371.600000	-2.546412
371.700000	0.083462
371.800000	1.238164
371.900000	0.857137
372.000000	-1.174782
372.100000	6.172829
372.200000	0.652640
372.300000	4.289132
372.400000	6.002032
372.500000	5.675732
372.600000	3.277897
372.700000	-1.236497
372.800000	3.073399
372.900000	5.075710
373.000000	4.784273
373.100000	2.115783
373.200000	-3.011404
373.300000	0.481973
373.400000	1.461939
373.500000	-0.183463
373.600000	-4.417488
373.700000	-0.185147
373.800000	1.348291
373.900000	0.173244
374.000000	-3.757999
374.100000	0.714568
374.200000	-8.648819
374.300000	1.246246
374.400000	-2.697795
374.500000	-9.415149
374.600000	-7.932655
374.700000	-9.268193
374.800000	-2.397612
374.900000	-9.476109
375.000000	-8.238231
375.100000	-8.238231
375.200000	-8.238231
375.300000	-8.238231
375.400000	-8.238231
375.500000	-8.238231
375.600000	-8.238231
375.700000	-8.238231
375.800000	-8.238231
375.900000	-8.238231
376.000000	-8.238231
376.100000	-8.238231
376.200000	-8.238231
376.300000	-8.238231
376.400000	-8.238231
376.500000	-8.238231
376.600000	-8.238231
376.700000	-8.238231
376.800000	-8.238231
376.900000	-8.238231
377.000000	-8.238231
377.100000	-8.238231
377.200000	-8.238231
377.300000	-8.238231
377.400000	-8.238231
377.500000	-8.238231
377.600000	-8.238231
377.700000	-8.238231
377.800000	-8.238231
377.900000	-8.238231
378.000000	-8.238231
378.100000	-8.238231
378.200000	-8.238231
378.300000	-8.238231
378.400000	-8.238231
378.500000	-8.238231
378.600000	-8.238231
378.700000	-8.238231
378.800000	-8.238231
378.900000	-8.238231
379.000000	-8.238231
379.100000	-8.238231
379.200000	-8.238231
379.300000	-8.238231
379.400000	-8.238231
379.500000	-8.238231
379.600000	-8.238231
379.700000	-8.238231
379.800000	-8.238231
379.900000	-8.238231
380.000000	-8.238231
380.100000	-8.238231
380.200000	-8.238231
380.300000	-8.238231
380.400000	-8.238231
380.500000	-8.238231
380.600000	-8.238231
380.700000	-8.238231
380.800000	-8.238231
380.900000	-8.238231
381.000000	-8.238231
381.100000	-8.238231
381.200000	-8.238231
381.300000	-8.238231
381.400000	-8.238231
381.500000	-8.238231
381.600000	-8.238231
381.700000	-8.238231
381.800000	-8.238231
381.900000	-8.238231
382.000000	-8.238231
382.100000	-8.238231
382.200000	-8.238231
382.300000	-8.238231
382.400000	-8.238231
382.500000	-8.238231
382.600000	-8.238231
382.700000	-8.238231
382.800000	-8.238231
382.900000	-8.238231
383.000000	-8.238231
383.100000	-8.238231
383.200000	-8.238231
383.300000	-8.238231
383.400000	-8.238231
383.500000	-8.238231
383.600000	-8.238231
383.700000	-8.238231
383.800000	-8.238231
383.900000	-8.238231
384.000000	-8.238231
384.100000	-1.469212
384.200000	2.700874
384.300000	-3.336821
384.400000	-2.513136
384.500000	3.082632
384.600000	1.298611
384.700000	2.511792
384.800000	6.271193
384.900000	1.186245
385.000000	-1.905011
385.100000	-3.177167
385.200000	-2.759373
385.300000	-0.797391
385.400000	2.574871
385.500000	7.293800
385.600000	2.178061
385.700000	-1.810793
385.800000	6.327396
385.900000	4.318034
386.000000	3.173140
386.100000	2.799860
386.200000	3.099428
386.300000	4.009690
386.400000	5.394124
386.500000	7.175450
386.600000	-1.812860
386.700000	0.478441
386.800000	2.875350
386.900000	5.307849
387.000000	7.664026
387.100000	-1.272842
387.200000	0.620629
387.300000	2.130497
387.400000	3.177478
387.500000	3.634620
387.600000	3.451586
387.700000	2.513932
387.800000	0.695421
387.900000	-2.068955
388.000000	5.161394
388.100000	0.229412
388.200000	5.127643
388.300000	-2.369002
388.400000	-0.207825
388.500000	0.430120
388.600000	-0.502882
388.700000	-3.103672
388.800000	3.654451
388.900000	-2.479642
389.000000	0.512803
389.100000	1.567881
389.200000	0.573008
389.300000	-2.524212
389.400000	3.296515
389.500000	-4.238958
389.600000	-2.992346
389.700000	-4.109814
389.800000	3.512712
389.900000	-2.460670
390.000000	0.214201
390.100000	0.335521
390.200000	-2.162011
390.300000	-7.250753
390.400000	-3.922566
